
 total force (fx,fy,fz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       -1.281667E-05 -2.331952E-05 -1.713840E-05

 displacements (vx,vy,vz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       181  5.484639E+01 -1.240184E+02  6.212212E+02
       182  1.177606E+00  1.408358E+01 -2.552852E+01
       183  2.173422E+00  9.337770E+00 -2.498505E+01
       184  3.110182E+00  2.756651E+00 -2.475015E+01
       185  4.010706E+00 -2.341555E+00 -2.495223E+01
       186  4.528307E+00 -3.670552E+00 -2.486384E+01
       187  1.263908E+01 -4.497485E+00 -2.150096E+01
       188  3.442862E+01 -6.454294E+00 -1.440900E+01
       189  6.347098E+01 -1.005752E+01 -4.842876E+00
       190  9.537561E+01 -1.514579E+01  7.052092E+00
       191  1.268466E+02 -2.154487E+01  2.119946E+01
       192  1.550149E+02 -2.908298E+01  3.750434E+01
       193  1.764590E+02 -3.750131E+01  5.514248E+01
       194  1.868563E+02 -4.501360E+01  6.996883E+01
       195  1.919391E+02 -5.036178E+01  8.620467E+01
       196  2.040621E+02 -5.479601E+01  1.075665E+02
       197  2.245843E+02 -6.076434E+01  1.345660E+02
       198  2.483511E+02 -6.727892E+01  1.638383E+02
       199  2.726868E+02 -7.398315E+01  1.949864E+02
       200  2.931343E+02 -7.983364E+01  2.234935E+02
       201  3.130169E+02 -8.585196E+01  2.548031E+02
       202  3.280025E+02 -9.097463E+01  2.825114E+02
       203  3.420275E+02 -9.663051E+01  3.145345E+02
       204  3.520035E+02 -1.018823E+02  3.459227E+02
       205  3.575208E+02 -1.066404E+02  3.751104E+02
       206  3.588037E+02 -1.120706E+02  4.094794E+02
       207  3.534528E+02 -1.173339E+02  4.440500E+02
       208  3.404195E+02 -1.224611E+02  4.777068E+02
       209  3.189873E+02 -1.273931E+02  5.101703E+02
       210  2.885954E+02 -1.321812E+02  5.412379E+02
       211  2.476029E+02 -1.368670E+02  5.717736E+02
       212  2.076101E+02 -1.400574E+02  5.951374E+02
       213  1.714297E+02 -1.416256E+02  6.129817E+02
       214  1.403524E+02 -1.422393E+02  6.266458E+02
       215  1.112699E+02 -1.426752E+02  6.387023E+02
       216  7.732335E+01 -1.435802E+02  6.514117E+02
       217  2.008867E+01 -1.457884E+02  6.685731E+02
       218 -6.519775E+01 -1.489603E+02  6.865406E+02
       219 -1.622923E+02 -1.517671E+02  7.002247E+02
       220 -2.718760E+02 -1.543199E+02  7.103709E+02
       221 -3.923923E+02 -1.566204E+02  7.172301E+02
       222 -5.227201E+02 -1.586793E+02  7.210351E+02
       223 -6.620077E+02 -1.606122E+02  7.219671E+02
       224 -8.094891E+02 -1.624389E+02  7.202261E+02
       225 -9.645291E+02 -1.641898E+02  7.159821E+02
       226 -1.126609E+03 -1.658468E+02  7.093958E+02
       227 -1.295274E+03 -1.674683E+02  7.006200E+02
       228 -1.470032E+03 -1.690549E+02  6.898168E+02
       229 -1.650512E+03 -1.706006E+02  6.771301E+02
       230 -1.836278E+03 -1.721130E+02  6.627134E+02
       231 -2.026991E+03 -1.735975E+02  6.467068E+02
       232 -2.222238E+03 -1.750637E+02  6.292627E+02
       233 -2.419865E+03 -1.764838E+02  6.106934E+02
       234 -2.578299E+03 -1.776028E+02  5.952539E+02
       235 -2.770732E+03 -1.789129E+02  5.759530E+02
       236 -2.979835E+03 -1.803184E+02  5.544215E+02
       237 -3.191903E+03 -1.816897E+02  5.321214E+02
       238 -3.406644E+03 -1.830683E+02  5.091956E+02
       239 -3.623718E+03 -1.844446E+02  4.857967E+02
       240 -3.803634E+03 -1.855524E+02  4.663193E+02
       241 -3.998634E+03 -1.867200E+02  4.452013E+02
       242 -4.220400E+03 -1.879425E+02  4.212688E+02
       243 -4.443114E+03 -1.890001E+02  3.973790E+02
       244 -4.666284E+03 -1.898337E+02  3.735580E+02
       245 -4.828478E+03 -1.903774E+02  3.562262E+02
       246 -4.990405E+03 -1.906416E+02  3.388774E+02
       247 -5.165431E+03 -1.907804E+02  3.200709E+02
       277 -3.966097E+00 -1.185673E+01  4.086401E+00
       278 -4.045075E+00 -1.141693E+01  4.403611E+00
       279 -4.105743E+00 -1.109945E+01  4.585379E+00
       280 -4.147329E+00 -1.087351E+01  4.718442E+00
       281 -4.173893E+00 -1.071344E+01  4.813899E+00
       282 -4.196668E+00 -1.065311E+01  4.842519E+00
       283 -4.221761E+00 -1.069111E+01  4.862500E+00
       284 -4.261405E+00 -1.079398E+01  4.871804E+00
       285 -4.298819E+00 -1.094613E+01  4.846865E+00
       286 -4.349111E+00 -1.114819E+01  4.828971E+00
       287 -4.449591E+00 -1.140148E+01  4.712492E+00
       288 -4.551686E+00 -1.167162E+01  4.659433E+00
       289 -4.682547E+00 -1.179678E+01  4.478467E+00
       290 -4.841303E+00 -1.189342E+01  4.339231E+00
       291 -5.071931E+00 -1.184706E+01  4.207333E+00
       292 -8.170287E-01 -3.352660E-01  2.309498E-01
       293 -8.139375E-01 -1.329491E-01  3.065077E-01
       294 -8.429603E-01 -4.474809E-02  4.234035E-01
       295 -9.419195E-01 -1.660249E-02  5.659341E-01
       296 -1.118100E+00 -1.001739E-02  7.362010E-01
       297 -1.365429E+00 -1.724075E-02  9.303840E-01
       298 -1.680192E+00 -6.039526E-02  1.114479E+00
       299 -2.063986E+00 -2.328910E-01  1.189953E+00
       300 -2.450249E+00 -5.432503E-01  9.096657E-01
       301 -2.803503E+00 -1.117196E+00  4.570849E-01
       302 -3.361521E+00 -1.836421E+00  8.746840E-02
       303 -3.880403E+00 -1.944437E+00 -1.133704E-01
       304 -4.200890E+00 -1.510057E+00 -2.066893E-01
       305 -4.154007E+00 -7.302211E-01 -4.348390E-02
       306 -3.518061E+00 -1.210426E-01  4.195404E-01
       307 -2.757316E+00  1.619734E-01  6.871515E-01
       308 -1.894275E+00  2.886535E-01  6.871840E-01
       309 -1.046366E+00  2.665117E-01  3.651229E-01
       310 -4.284370E-01  1.957775E-01 -2.705700E-01
       311  1.309303E-01  1.661535E-01 -1.282837E+00
